,Season,1stA,2ndA,3rdA,4thA,FinalA,MLA,TeamA,VHA,1stB,2ndB,2HB,3rdB,4thB,FinalB,MLB,TeamB,Date,ActualTotal,OpeningTotal,ClosingTotal,ProjDiffOpen,ProjDiffClose,ActualDiff,winning_name,losing_name
6586,2013,12.0,19.0,15.0,34.0,80.0,700.0,Portland Trail Blazers,V,25.0,21.0,100.5,16.0,27.0,89.0,-1000.0,Houston Rockets,11-03-2012,169.0,203.5,203.0,-12.0,-11.5,-9.0,Houston Rockets,Portland Trail Blazers
6587,2013,25.0,31.0,27.0,19.0,102.0,1500.0,Sacramento Kings,V,37.0,36.0,93.0,28.0,22.0,123.0,-3000.0,Dallas Mavericks,11-03-2012,225.0,189.5,189.0,-14.5,-15.5,-21.0,Dallas Mavericks,Sacramento Kings
6588,2013,28.0,18.0,35.0,29.0,110.0,425.0,Golden State Warriors,V,29.0,36.0,105.5,29.0,39.0,133.0,-550.0,Utah Jazz,11-03-2012,243.0,212.5,215.5,-8.5,-9.5,-23.0,Utah Jazz,Golden State Warriors
6589,2013,23.0,15.0,28.0,12.0,98.0,105.0,Boston Celtics,V,14.0,17.0,2.5,24.0,23.0,95.0,-125.0,Toronto Raptors,11-04-2012,193.0,192.0,194.0,-2.0,-1.5,3.0,Boston Celtics,Toronto Raptors
6590,2013,21.0,31.0,24.0,25.0,101.0,250.0,Oklahoma City Thunder,V,25.0,27.0,4.5,26.0,37.0,115.0,-300.0,Los Angeles Clippers,11-04-2012,216.0,209.5,208.0,-6.0,-6.5,-14.0,Los Angeles Clippers,Oklahoma City Thunder
6591,2013,28.0,22.0,23.0,20.0,93.0,355.0,Minnesota Timberwolves,V,21.0,33.0,4.0,21.0,22.0,97.0,-425.0,New York Knicks,11-04-2012,190.0,192.5,193.0,-10.0,-9.0,-4.0,New York Knicks,Minnesota Timberwolves
6592,2013,27.0,28.0,20.0,15.0,90.0,140.0,Charlotte Hornets,V,27.0,21.0,3.5,15.0,25.0,88.0,-160.0,Miami Heat,11-04-2012,178.0,186.0,186.5,-3.0,-3.5,2.0,Charlotte Hornets,Miami Heat
6593,2013,19.0,29.0,21.0,22.0,91.0,290.0,Atlanta Hawks,V,24.0,21.0,6.5,15.0,32.0,92.0,-350.0,Detroit Pistons,11-04-2012,183.0,188.5,191.0,-8.5,-8.0,-1.0,Detroit Pistons,Atlanta Hawks
6594,2013,14.0,34.0,25.0,20.0,93.0,185.0,New Orleans Pelicans,V,21.0,28.0,3.0,20.0,19.0,88.0,-215.0,Denver Nuggets,11-04-2012,181.0,216.0,214.5,-6.5,-5.0,5.0,New Orleans Pelicans,Denver Nuggets
6595,2013,22.0,23.0,19.0,28.0,92.0,290.0,Cleveland Cavaliers,V,21.0,17.0,5.5,31.0,34.0,103.0,-350.0,Phoenix Suns,11-04-2012,195.0,208.5,205.0,-8.0,-7.5,-11.0,Phoenix Suns,Cleveland Cavaliers
6596,2013,21.0,30.0,31.0,27.0,109.0,-105.0,Utah Jazz,V,25.0,21.0,2.0,35.0,38.0,119.0,-115.0,Los Angeles Lakers,11-04-2012,228.0,202.0,205.5,2.0,-1.0,-10.0,Los Angeles Lakers,Utah Jazz
6597,2013,29.0,22.0,24.0,23.0,98.0,170.0,Houston Rockets,V,24.0,26.0,3.0,27.0,30.0,107.0,-200.0,Dallas Mavericks,11-05-2012,205.0,190.0,189.5,-5.0,-4.5,-9.0,Dallas Mavericks,Houston Rockets
6598,2013,29.0,30.0,29.0,27.0,115.0,-195.0,Phoenix Suns,V,21.0,16.0,3.5,24.0,22.0,83.0,165.0,Charlotte Hornets,11-06-2012,198.0,210.0,207.0,4.0,4.0,32.0,Phoenix Suns,Charlotte Hornets
6599,2013,19.0,22.0,16.0,25.0,82.0,160.0,Atlanta Hawks,V,22.0,23.0,1.0,24.0,18.0,87.0,-190.0,Brooklyn Nets,11-06-2012,169.0,190.5,188.5,-4.5,-4.0,-5.0,Brooklyn Nets,Atlanta Hawks
6600,2013,37.0,29.0,26.0,20.0,112.0,-160.0,Denver Nuggets,V,32.0,28.0,0.0,22.0,37.0,119.0,140.0,New York Knicks,11-06-2012,231.0,213.0,211.0,2.5,3.0,-7.0,New York Knicks,Denver Nuggets
6601,2013,26.0,30.0,32.0,23.0,111.0,-300.0,Orlando Magic,V,22.0,28.0,93.5,24.0,29.0,103.0,250.0,Minnesota Timberwolves,11-06-2012,214.0,190.0,186.5,7.0,6.5,8.0,Orlando Magic,Minnesota Timberwolves
6602,2013,23.0,25.0,16.0,21.0,85.0,-160.0,Toronto Raptors,V,37.0,26.0,95.0,25.0,24.0,112.0,140.0,Milwaukee Bucks,11-06-2012,197.0,191.0,190.0,-0.0,3.0,-27.0,Milwaukee Bucks,Toronto Raptors
6603,2013,19.0,13.0,24.0,25.0,81.0,-135.0,San Antonio Spurs,V,18.0,27.0,91.5,19.0,25.0,89.0,115.0,Houston Rockets,11-06-2012,170.0,185.0,183.5,-0.0,2.0,-8.0,Houston Rockets,San Antonio Spurs
6604,2013,26.0,31.0,18.0,22.0,97.0,335.0,Los Angeles Clippers,V,26.0,26.0,8.0,22.0,17.0,91.0,-405.0,Chicago Bulls,11-06-2012,188.0,193.0,193.0,-7.0,-8.5,6.0,Los Angeles Clippers,Chicago Bulls
